imdb_link,movie_coefficient,title,media_type,credits_count,snl_alums,cast_count,genres,stars,num_episodes,principal_people,production_companies,medium,year_start,year_end
https://www.imdb.com/title/tt0331407/,1.106023376159886,The 28th Annual Primetime Emmy Awards,"['TV Special', '19761976']",2,"['Lorne Michaels', 'Chevy Chase']",2,,"['Alan Alda', 'Edward Asner', 'Milton Berle', 'James L. Brooks', 'Carol Burnett', 'Allan Burns', 'George Burns', 'Chevy Chase', 'Stan Daniels', 'John Denver', 'Angie Dickinson', 'Lola Falana', 'Peter Falk', 'Redd Foxx', 'David Gerber', 'Marvin Hamlisch', 'Hal Holbrook', 'Stanley Kallis']",0,"['John Moffitt', 'Marty Farrell', 'Alan Alda', 'Edward Asner', 'Milton Berle', 'John Moffitt', 'Marty Farrell', 'Alan Alda', 'Edward Asner', 'Milton Berle']",,['TV Special'],1976.0,1976.0
https://www.imdb.com/title/tt0903894/,1.107225642398287,The Mark Twain Prize: Steve Martin,"['TV Special', '20052005']",3,"['Lorne Michaels', 'Larry David', 'Martin Short']",3,Documentary,"['Dave Barry', 'Claire Danes', 'Larry David', 'Tom Hanks', 'Eric Idle', 'Diane Keaton', 'Steve Martin', 'Lorne Michaels', 'Randy Newman', 'Mike Nichols', 'Queen Latifah', 'Carl Reiner', 'Martin Short', 'Lily Tomlin']",0,"['Christine Clark Bradley', 'Bob Kaminsky', 'Peter Kaminsky', 'Cappy McGarr', 'Dave Barry', 'Claire Danes', 'Larry David', 'Christine Clark Bradley', 'Bob Kaminsky', 'Peter Kaminsky', 'Cappy McGarr', 'Dave Barry', 'Claire Danes', 'Larry David']",,['TV Special'],2005.0,2005.0
https://www.imdb.com/title/tt0112707/,1.1098046038543896,A Comedy Salute to Andy Kaufman,"['TV Special', '19951995', '44m']",2,"['Lorne Michaels', 'Victoria Jackson']",2,Documentary|Comedy,"['Richard Belzer', 'Jim Carrey', 'Rodney Dangerfield', 'Bob Einstein', 'Bobcat Goldthwait', 'Marilu Henner', 'Judd Hirsch', 'Victoria Jackson', 'Carol Kane', 'Andy Kaufman', 'Alan King', 'Robert Klein', 'Jay Leno', 'David Letterman', 'Richard Lewis', 'Lorne Michaels', 'Mary Tyler Moore', 'Carl Reiner']",0,"['Ellen Brown', 'John Davies', 'John Davies', 'Bob Zmuda', 'Richard Belzer', 'Jim Carrey', 'Rodney Dangerfield', 'Ellen Brown', 'John Davies', 'John Davies', 'Bob Zmuda', 'Richard Belzer', 'Jim Carrey', 'Rodney Dangerfield']",,['TV Special'],1995.0,1995.0
https://www.imdb.com/title/tt0280384/,1.1142438436830833,The 52nd Annual Primetime Emmy Awards,"['TV Special', '20002000']",3,"['Lorne Michaels', 'Chris Rock', ""Conan O'Brien""]",3,,"['Garry Shandling', 'Jennifer Aniston', 'Hank Azaria', 'Halle Berry', 'Linwood Boomer', 'Lara Flynn Boyle', 'Wayne Brady', 'Rob Burnett', 'Billy Campbell', 'Cher', 'Rick Cleveland', 'Robert F. Colesberry', 'Geena Davis', 'Charles S. Dutton', 'Edie Falco', 'Calista Flockhart', 'Kate Forte', 'Michael J. Fox']",0,"['Roger Goodman', 'Judd Apatow', 'Rita Cash', 'Jeff Cesario', 'Garry Shandling', 'Jennifer Aniston', 'Hank Azaria', 'Roger Goodman', 'Judd Apatow', 'Rita Cash', 'Jeff Cesario', 'Garry Shandling', 'Jennifer Aniston', 'Hank Azaria']",,['TV Special'],2000.0,2000.0
https://www.imdb.com/title/tt0106052/,1.1164889039703971,Late Night with Conan O'Brien,"['TV Series', '1993–20091993–2009', 'TV-14TV-14', '1h']",111,"['Bob Odenkirk', 'Carol Leifer', 'David Koechner', 'Dave Attell', 'Nora Dunn', 'Don Novello', 'Tina Fey', 'Maya Rudolph', 'Kenan Thompson', 'Chris Rock', 'Chris Farley', 'Chris Elliott', 'Paula Pell', 'Matt Graham (II)', 'Robert Smigel', 'Melanie Hutsell', 'Dan Aykroyd', 'Adam Sandler', 'Seth Meyers', 'Julia Louis-Dreyfus', 'Julia Sweeney', 'Rachel Dratch', 'Ana Gasteyer', 'Horatio Sanz', 'Gilbert Gottfried', 'Norm MacDonald', 'Joan Cusack', 'Rob Schneider', 'Finesse Mitchell', 'Janeane Garofalo', 'Molly Shannon', 'Anthony Michael Hall', 'Fred Armisen', 'Robert Downey Jr.', 'Chris Parnell', 'Rob Riggle', 'Ellen Cleghorne', 'Ali Reza', 'Mark McKinney', 'Christopher Guest', 'Will Forte', ""Conan O'Brien"", 'Jason Sudeikis', 'Dennis Miller', 'Colin Quinn', 'Alan Zweibel', 'Martin Short', 'Bill Hader', 'Michael McKean', 'Kristen Wiig', 'Jon Lovitz', 'David Spade', 'Jay Mohr', 'Lorne Michaels', 'Warren Hutcherson', 'Paul Shaffer', 'Sarah Silverman', 'Andy Samberg', 'Chevy Chase', 'Tim Meadows', 'J.B. Smoove', 'Marc Shaiman', 'Mike Myers', 'Darrell Hammond', 'A. Whitney Brown', 'Victoria Jackson', 'Bill Murray', 'Rich Hall', 'Bruce McCulloch', 'Jim Belushi', 'Brian Doyle-Murray', 'Billy Crystal', 'Ben Stiller', 'Laura Kightlinger', 'Dana Carvey', 'Denny Dillon', 'Cheri Oteri', 'Randy Quaid', 'Harry Shearer', 'Larry David', 'Stephen Colbert', 'Al Franken', 'Damon Wayans', 'Tracy Morgan', 'Jim Breuer', 'Phil Hartman', 'Jimmy Fallon', 'Kevin Nealon', 'Louis C.K.', 'Chris Kattan', 'Amy Poehler', 'Will Ferrell']",92,Comedy|Music|Talk-Show,"[""Conan O'Brien"", 'The Max Weinberg 7', 'Andy Richter', 'Joel Godard', 'Max Weinberg', 'Brian McCann', 'Robert Smigel', 'Brian Stack', ""Richie 'La Bamba' Rosenberg"", ""Mark 'Love Man' Pender"", 'Jimmy Vivino', 'Marc Maron', 'Jerry Vivino', 'Mike Merritt', 'Al Roker', 'Scott Healy', 'Jon Glaser', 'Lewis Black']",2778,"[""Conan O'Brien"", 'The Max Weinberg 7', 'Andy Richter', ""Conan O'Brien"", 'The Max Weinberg 7', 'Andy Richter']","['Broadway Video', 'Conaco', 'NBC Studios', '']",['TV Series'],1993.0,2009.0
https://www.imdb.com/title/tt0282236/,1.148488006016111,VH1 Divas Live: The One and Only Aretha Franklin,"['TV Special', '20012001']",9,"['Jerry Minor', 'Chris Parnell', 'Tracy Morgan', 'Rachel Dratch', 'Tina Fey', 'Chris Kattan', 'Ana Gasteyer', 'Maya Rudolph', 'Jimmy Fallon']",9,Music,"['Aretha Franklin', 'Mary J. Blige', 'Janet Jackson', 'Jill Scott', 'Celia Cruz', 'Marc Anthony', 'Pamela Anderson', 'Lorraine Bracco', 'Kasey Campbell', 'Howie Dorough', 'Rachel Dratch', 'Edie Falco', 'Jimmy Fallon', 'Tina Fey', 'Nelly Furtado', 'Ana Gasteyer', 'Angie Harmon', 'Chris Kattan']",0,"['Liz Imperio', 'Eugene Pack', 'Aretha Franklin', 'Mary J. Blige', 'Janet Jackson', 'Liz Imperio', 'Eugene Pack', 'Aretha Franklin', 'Mary J. Blige', 'Janet Jackson']",,['TV Special'],2001.0,2001.0
https://www.imdb.com/title/tt4688342/,1.1563686194842508,Red Nose Day,"['TV Special', '20152015']",7,"['Colin Jost', 'Jay Pharoah', 'Seth Meyers', 'Michael Che', 'Ben Stiller', 'Martin Short', 'Will Ferrell']",7,Comedy|Music,"['Mark Addy', 'Christina Aguilera', 'Alfie Allen', 'Jennifer Aniston', 'Jack Black', 'Emily Blunt', 'Hugh Bonneville', 'Russell Brand', 'Thomas Brodie-Sangster', 'Danielle Brooks', 'Yvette Nicole Brown', 'Cheryl Burke', 'Billy Bush', 'Rose Byrne', 'Anna Camp', 'Naomi Campbell', 'Nick Cannon', ""D'Arcy Carden""]",0,"['Hamish Hamilton', 'Peter Karinen', 'Jon Macks', 'Mark Addy', 'Christina Aguilera', 'Alfie Allen', 'Hamish Hamilton', 'Peter Karinen', 'Jon Macks', 'Mark Addy', 'Christina Aguilera', 'Alfie Allen']",,['TV Special'],2015.0,2015.0
https://www.imdb.com/title/tt2056718/,1.1624325524285364,The 63rd Primetime Emmy Awards,"['TV Special', '20112011']",14,"[""Conan O'Brien"", 'Kevin Nealon', 'Stephen Colbert', 'Akiva Schaffer', 'Carol Leifer', 'Louis C.K.', 'Andy Samberg', 'Tina Fey', 'Jorma Taccone', 'Maya Rudolph', 'Amy Poehler', 'Kristen Wiig', 'David Spade', 'Jimmy Fallon']",14,News,"['Jane Lynch', 'Akon', 'James Arness', 'Will Arnett', 'Danny Arroyo', 'Reza Badiyi', 'Bob Banner', 'Christine Baranski', 'Drew Barrymore', 'Kathy Bates', 'Maria Bello', 'Barbara Billingsley', 'Steve Bodow', 'Michael Bolton', 'David Boreanaz', 'Tom Bosley', 'Julie Bowen', 'Andre Braugher']",0,"['Joe DeMaio', 'Kabir Akhtar', 'Troy Miller', 'Paul Greenberg', 'Peter Karinen', 'Brian Sacca', 'Jane Lynch', 'Akon', 'James Arness', 'Joe DeMaio', 'Kabir Akhtar', 'Troy Miller', 'Paul Greenberg', 'Peter Karinen', 'Brian Sacca', 'Jane Lynch', 'Akon', 'James Arness']","['Academy of Television Arts and Sciences (ATAS)', 'Syndrome Studio', '']",['TV Special'],2011.0,2011.0
https://www.imdb.com/title/tt12261856/,1.1681534915536516,Feeding America Comedy Festival,"['TV Special', '20202020', 'Not RatedNot Rated', '2h']",11,"['Stephen Colbert', 'Adam Sandler', 'Eddie Murphy', 'Sarah Silverman', 'Tina Fey', 'Billy Crystal', 'Kenan Thompson', 'J.B. Smoove', 'Tim Meadows', 'Jon Lovitz', 'Will Ferrell']",11,Comedy,"['Byron Allen', 'Louie Anderson', 'Judd Apatow', 'Jack Black', 'Wayne Brady', 'Adam Carolla', 'Cedric the Entertainer', 'Margaret Cho', 'Andrew Dice Clay', 'Stephen Colbert', 'Deon Cole', 'Billy Crystal', 'Whitney Cummings', 'Bill Engvall', 'Will Ferrell', 'Tina Fey', 'Jim Gaffigan', 'Brad Garrett']",0,"['Jay Karas', 'Julian Jackson', 'Charles Kinnane', 'Tommy Davidson', 'Julian Jackson', 'Byron Allen', 'Louie Anderson', 'Judd Apatow', 'Jay Karas', 'Julian Jackson', 'Charles Kinnane', 'Tommy Davidson', 'Julian Jackson', 'Byron Allen', 'Louie Anderson', 'Judd Apatow']",,['TV Special'],2020.0,2020.0
https://www.imdb.com/title/tt0120654/,1.1738279627852024,Dirty Work,"['19981998', 'PG-13PG-13', '1h 22m']",10,"['James Downey (I)', 'Fred Wolf', 'Adam Sandler', 'Norm MacDonald', 'Frank Sebastiano', 'Chevy Chase', 'David Koechner', 'Chris Farley']",8,Comedy,"['Norm MacDonald', 'Jack Warden', 'Artie Lange', 'Traylor Howard', 'Don Rickles', 'Christopher McDonald', 'Chevy Chase', 'Bradley Reid', 'Matt Steinberg', 'Joseph Sicilia', 'Austin Pool', 'Gerry Mendicino', 'A. Frank Ruffo', 'Hrant Alianak', 'Michael Vollans', 'Grant Nickalls', 'Deborah Hinderstein', 'Scott Gibson']",0,"['Bob Saget', 'Frank Sebastiano', 'Norm MacDonald', 'Fred Wolf', 'Norm MacDonald', 'Jack Warden', 'Artie Lange', 'Bob Saget', 'Frank Sebastiano', 'Norm MacDonald', 'Fred Wolf', 'Norm MacDonald', 'Jack Warden', 'Artie Lange']","['Metro-Goldwyn-Mayer (MGM)', 'Robert Simonds Productions', 'Brillstein-Grey Entertainment', '']",['Film'],1998.0,1998.0
https://www.imdb.com/title/tt0364892/,1.1746915893409469,The Tracy Morgan Show,"['TV Series', '2003–20042003–2004', '30m']",4,"['Lorne Michaels', 'Tracy Morgan']",2,Comedy,"['Tracy Morgan', 'Tamala Jones', 'Marc John Jefferies', ""Bobb'e J. Thompson"", 'John Witherspoon', 'Heavy D', 'Katt Williams', 'Stevanna Jackson', 'Stevanna', 'Debra Jo Rupp', 'Bre Blair', 'Keesha Sharp', 'Myzel Robinson', 'Peter Siragusa', 'Katherine Boecher', 'Alex Datcher', 'Ricky Harris', 'Ted Rooney']",18,"['David Israel', ""Jim O'Doherty"", 'Tracy Morgan', 'Tamala Jones', 'Marc John Jefferies', 'David Israel', ""Jim O'Doherty"", 'Tracy Morgan', 'Tamala Jones', 'Marc John Jefferies']","['Carsey-Werner-Mandabach Productions', 'Broadway Video', 'NBC Studios', '']",['TV Series'],2003.0,2004.0
https://www.imdb.com/title/tt8962130/,1.1828004957587428,Shrill,"['TV Series', '2019–20212019–2021', 'TV-MATV-MA', '30m']",16,"['Beck Bennett', 'Vanessa Bayer', 'Ego Nwodim', 'Sudi Green', 'Lorne Michaels', 'Aidy Bryant', 'Gary Richardson', 'Sam Jay', 'Rob Klein', 'Julio Torres', 'Fred Armisen', 'Julia Sweeney']",12,Comedy|Drama,"['Aidy Bryant', 'Lolly Adefope', 'John Cameron Mitchell', 'Ian Owens', 'Scott Engdahl', 'Luka Jones', 'Patti Harrison', 'Sean Tarjyoto', 'Julia Sweeney', 'E.R. Fightmaster', 'Jo Firestone', 'Daniel Stern', 'Dana Millican', 'Tommy Snider', 'Anthony Oberbeck', 'Michael Liu', 'Gary Richardson', 'Cameron Britton']",22,"['Aidy Bryant', 'Alexandra Rushfield', 'Lindy West', 'Aidy Bryant', 'Lolly Adefope', 'John Cameron Mitchell', 'Aidy Bryant', 'Alexandra Rushfield', 'Lindy West', 'Aidy Bryant', 'Lolly Adefope', 'John Cameron Mitchell']","['Broadway Video', 'Brownstone Productions (II)', 'Digital One', '']",['TV Series'],2019.0,2021.0
https://www.imdb.com/title/tt2089826/,1.184773866390568,The 84th Annual Academy Awards,"['TV Special', '20122012', 'TV-14TV-14', '2h 37m']",13,"['Robert Downey Jr.', 'Marc Shaiman', 'Kristen Wiig', 'Adam Sandler', 'Chris Rock', 'Tina Fey', 'Billy Crystal', 'Maya Rudolph', 'Ben Stiller', 'Christopher Guest', 'Carol Leifer', 'Will Ferrell']",12,Comedy,"['Christian Bale', 'Tom Cruise', 'Natalie Portman', 'Brad Pitt', 'Tom Hanks', 'Steven Spielberg', 'Melissa McCarthy', 'Viola Davis', 'Jessica Chastain', 'Sandra Bullock', 'Adam Sandler', 'George Clooney', 'Shailene Woodley', 'Julia Roberts', 'Michelle Williams', 'Robert Downey Jr.', 'Reese Witherspoon', 'Edward Norton']",0,"['Don Mischer', 'Kabir Akhtar', 'Archie Gips', 'Jon Macks', 'Dave Boone', 'Carol Leifer', 'Christian Bale', 'Tom Cruise', 'Natalie Portman', 'Don Mischer', 'Kabir Akhtar', 'Archie Gips', 'Jon Macks', 'Dave Boone', 'Carol Leifer', 'Christian Bale', 'Tom Cruise', 'Natalie Portman']","['Academy of Motion Picture Arts and Sciences (AMPAS)', 'Imagine Entertainment', '']",['TV Special'],2012.0,2012.0
https://www.imdb.com/title/tt1616155/,1.18745472660221,Presidential Reunion,"['Video', '20102010', '6m']",10,"['Dana Carvey', 'Tom Gammill', 'Dan Aykroyd', 'Adam McKay', 'Darrell Hammond', 'Maya Rudolph', 'Max Pross', 'Chevy Chase', 'Fred Armisen', 'Will Ferrell']",10,Short|Comedy,"['Will Ferrell', 'Jim Carrey', 'Dana Carvey', 'Chevy Chase', 'Dan Aykroyd', 'Darrell Hammond', 'Fred Armisen', 'Maya Rudolph']",0,"['Ron Howard', 'Jake Szymanski', 'Tom Gammill', 'Dan Greaney', 'Al Jean', 'Will Ferrell', 'Jim Carrey', 'Dana Carvey', 'Ron Howard', 'Jake Szymanski', 'Tom Gammill', 'Dan Greaney', 'Al Jean', 'Will Ferrell', 'Jim Carrey', 'Dana Carvey']","['Funny or Die', 'Funnyordie.com', '']",['Video'],2010.0,2010.0
https://www.imdb.com/title/tt0463853/,1.193952315261469,2005 MTV Movie Awards,"['TV Special', '20052005', 'TV-PGTV-PG', '1h 47m']",13,"['Akiva Schaffer', 'Adam Sandler', 'Andy Samberg', 'Liz Cackowski', 'Jorma Taccone', 'Ben Stiller', 'Rob Schneider', 'Anthony Michael Hall', 'Chris Rock', 'Will Forte', 'Jimmy Fallon']",11,Music,"['Jimmy Fallon', 'Jessica Alba', 'Leah Allers', 'William Alva', 'Pamela Anderson', 'Chris Barrett', 'Jessica Biel', 'Sandra Bullock', 'Kasey Campbell', 'Candice Candelori', 'Mariah Carey', 'Lacey Chabert', 'Alvin Chea', 'Michael Chiklis', 'Jennifer Connelly', 'Sean Covel', 'Shane Bitney Crone', 'Tom Cruise']",0,"['Joel Gallen', 'David Dobkin', 'Mike Bender', 'Liz Cackowski', 'Jimmy Fallon', 'Jimmy Fallon', 'Jessica Alba', 'Leah Allers', 'Joel Gallen', 'David Dobkin', 'Mike Bender', 'Liz Cackowski', 'Jimmy Fallon', 'Jimmy Fallon', 'Jessica Alba', 'Leah Allers']",,['TV Special'],2005.0,2005.0
https://www.imdb.com/title/tt7853360/,1.1970621715008751,Kennedy Center Mark Twain Prize Honoring David Letterman,"['TV Special', '20172017']",8,"['Bill Hader', 'Al Franken', 'Paul Shaffer', 'Norm MacDonald', 'John Mulaney', 'Bill Murray', 'Fred Armisen', 'Martin Short']",8,News,"['Fred Armisen', 'Al Franken', 'Bill Hader', 'Alan Kalter', 'Clarice Kestenbaum', 'Jimmy Kimmel', 'David Letterman', 'Norm MacDonald', 'Steve Martin', 'John Mulaney', 'Bill Murray', 'Michelle Obama', 'Amy Schumer', 'Paul Shaffer', 'Martin Short', 'Eddie Vedder', 'Jimmie Walker']",0,"['Linda Mendoza', 'Beth Armogida', 'Bob Kaminsky', 'Peter Kaminsky', 'Fred Armisen', 'Al Franken', 'Bill Hader', 'Linda Mendoza', 'Beth Armogida', 'Bob Kaminsky', 'Peter Kaminsky', 'Fred Armisen', 'Al Franken', 'Bill Hader']",,['TV Special'],2017.0,2017.0
https://www.imdb.com/title/tt1045049/,1.1976415386525148,A Comedy Salute to Michael Jordan,"['TV Special', '19911991']",10,"['Damon Wayans', 'Nora Dunn', 'Anne Beatts', 'Billy Crystal', 'Victoria Jackson', 'Jane Curtin', 'Chris Farley', 'Robert Smigel']",8,Comedy,"['Billy Crystal', 'Jane Curtin', 'Nora Dunn', 'Roger Ebert', 'Chris Farley', 'Bruce Hornsby', 'Victoria Jackson', 'Michael Jordan', 'Patti LaBelle', 'Spike Lee', 'Andrea Martin', 'Paul Rodriguez', 'Gene Siskel', 'Robert Smigel', 'Will Smith', 'Robert Townsend', 'Marsha Warfield', 'Damon Wayans']",0,"['Paul Miller', 'Anne Beatts', 'Robert Smigel', 'Robert Townsend', 'Billy Crystal', 'Jane Curtin', 'Nora Dunn', 'Paul Miller', 'Anne Beatts', 'Robert Smigel', 'Robert Townsend', 'Billy Crystal', 'Jane Curtin', 'Nora Dunn']",,['TV Special'],1991.0,1991.0
https://www.imdb.com/title/tt7657600/,1.199047234935892,Night of Too Many Stars,"['TV Special', '20172017', 'TV-MATV-MA', '2h 10m']",16,"['Stephen Colbert', 'Gilbert Gottfried', 'Eric Slovin', 'Jeremy Beiler', 'Adam Sandler', 'Sarah Silverman', 'John Mulaney', 'Andy Breckman', 'Andy Samberg', 'Billy Crystal', 'Ben Stiller', 'Chris Rock', 'Jon Lovitz', 'Will Forte', 'Robert Smigel']",15,News,"['Jon Stewart', 'J.J. Abrams', 'Samantha Bee', 'Kristoffe Brodeur', 'Steve Carell', 'Stephen Colbert', 'Rob Corddry', 'Billy Crystal', 'Robert De Niro', 'Jodi DiPiazza', 'Cynthia Erivo', 'Edie Falco', 'Carly Fleischmann', 'Will Forte', 'Michael J. Fox', 'Ilana Glazer', 'Gilbert Gottfried', 'Brandon Micheal Hall']",0,"['Michael Dempsey', 'Kahane Cooperman', 'Amira Dughri', 'Dave Ahdoot', 'Rory Albanese', 'Jeremy Beiler', 'Jon Stewart', 'J.J. Abrams', 'Samantha Bee', 'Michael Dempsey', 'Kahane Cooperman', 'Amira Dughri', 'Dave Ahdoot', 'Rory Albanese', 'Jeremy Beiler', 'Jon Stewart', 'J.J. Abrams', 'Samantha Bee']",,['TV Special'],2017.0,2017.0
https://www.imdb.com/title/tt2646590/,1.1997282095729631,Betty White's 2nd Annual 90th Birthday,"['TV Special', '20132013', '1h']",8,"['Tracy Morgan', 'Sarah Silverman', 'Seth Meyers', 'Tina Fey', 'Chevy Chase', 'Amy Poehler', 'Kristen Wiig', 'Will Forte']",8,Comedy,"['Bea Arthur', 'Edward Asner', 'Valerie Bertinelli', 'Aidan Brito', 'Sandra Bullock', 'Carol Burnett', 'Johnny Carson', 'Chevy Chase', 'Bill Clinton', 'Andy Cohen', 'Bill Cosby', 'Katie Couric', 'Destiny Monet Cruz', 'Ellen DeGeneres', 'Tina Fey', 'Kate Flannery', 'Will Forte', 'Morgan Freeman']",0,"['Gary Halvorson', 'Dave Boone', 'Brad Lachman', 'Jon Macks', 'Bea Arthur', 'Edward Asner', 'Valerie Bertinelli', 'Gary Halvorson', 'Dave Boone', 'Brad Lachman', 'Jon Macks', 'Bea Arthur', 'Edward Asner', 'Valerie Bertinelli']","['Brad Lachman Productions', 'NBC Studios', '']",['TV Special'],2013.0,2013.0
https://www.imdb.com/title/tt2479478/,1.205276234204767,The Ridiculous 6,"['20152015', 'TV-14TV-14', '1h 59m']",13,"['Chris Parnell', 'Adam Sandler', 'Norm MacDonald', 'Chris Kattan', 'Rob Schneider', 'Tim Herlihy', 'Jon Lovitz', 'Will Forte', 'David Spade']",9,Action|Adventure|Comedy,"['Adam Sandler', 'Terry Crews', 'Jorge Garcia', 'Taylor Lautner', 'Rob Schneider', 'Luke Wilson', 'Will Forte', 'Steve Zahn', 'Harvey Keitel', 'Nick Nolte', 'Jon Lovitz', 'Whitney Cummings', 'David Spade', 'Danny Trejo', 'Nick Swardson', 'Blake Shelton', 'Vanilla Ice', 'Julia Jones']",0,"['Frank Coraci', 'Tim Herlihy', 'Adam Sandler', 'Adam Sandler', 'Terry Crews', 'Jorge Garcia', 'Frank Coraci', 'Tim Herlihy', 'Adam Sandler', 'Adam Sandler', 'Terry Crews', 'Jorge Garcia']","['Eaves Movie Ranch', 'Happy Madison Productions', '']",['Film'],2015.0,2015.0
https://www.imdb.com/title/tt0357413/,1.205280053798644,Anchorman: The Legend of Ron Burgundy,"['20042004', 'PG-13PG-13', '1h 34m']",11,"['Jerry Minor', 'Chris Parnell', 'Adam McKay', 'Ben Stiller', 'Laura Kightlinger', 'Fred Armisen', 'David Koechner', 'Will Ferrell']",8,Comedy,"['Will Ferrell', 'Christina Applegate', 'Steve Carell', 'Paul Rudd', 'David Koechner', 'Fred Willard', 'Chris Parnell', 'Kathryn Hahn', 'Fred Armisen', 'Seth Rogen', 'Paul F. Tompkins', 'Danny Trejo', 'Scot Robinson', 'Ian Roberts', 'Darcy Donavan', 'Renee Weldon', 'Jerry Minor', 'Holmes Osborne']",0,"['Adam McKay', 'Will Ferrell', 'Adam McKay', 'Will Ferrell', 'Christina Applegate', 'Steve Carell', 'Adam McKay', 'Will Ferrell', 'Adam McKay', 'Will Ferrell', 'Christina Applegate', 'Steve Carell']","['Dreamworks Pictures', 'Apatow Productions', 'Herzog-Cowen Entertainment', '']",['Film'],2004.0,2004.0
https://www.imdb.com/title/tt0784959/,1.2120467523197715,The 14th TV Academy Hall of Fame,"['TV Movie', '19991999', '2h']",2,"['Lorne Michaels', 'Chevy Chase']",2,Documentary,"['Chevy Chase', 'Jeff Erlanger', 'Jim Lehrer', 'Robert MacNeil', 'Steve Martin', 'Lorne Michaels', 'Mary Tyler Moore', 'Carl Reiner', 'Fred Rogers', 'Fred Silverman', 'Ethel Winant']",0,"['Dwight Hemion', 'Buz Kohan', 'Chevy Chase', 'Jeff Erlanger', 'Jim Lehrer', 'Dwight Hemion', 'Buz Kohan', 'Chevy Chase', 'Jeff Erlanger', 'Jim Lehrer']",,['TV Movie'],1999.0,1999.0
https://www.imdb.com/title/tt0500101/,1.2185644182726625,Divas Live: An Honors Concert for VH1 Save the Music,"['TV Special', '19981998', '1h 20m']",3,"['Ana Gasteyer', 'Lorne Michaels', 'Joe Piscopo']",3,Documentary|Music,"['Jennifer Aniston', 'Patricia Arquette', 'Mariah Carey', 'Bill Clinton', 'Hillary Clinton', 'Céline Dion', 'Gloria Estefan', 'Aretha Franklin', 'Teri Hatcher', 'Carole King', 'Kathleen Manikowski', 'Sarah McLachlan', 'Joan Osborne', 'Sarah Jessica Parker', 'Susan Sarandon', 'Sting', 'Trudie Styler', 'Shania Twain']",0,"['Michael Simon', 'Gary T. Carlin', 'Martin Lewis', 'Jennifer Aniston', 'Patricia Arquette', 'Mariah Carey', 'Michael Simon', 'Gary T. Carlin', 'Martin Lewis', 'Jennifer Aniston', 'Patricia Arquette', 'Mariah Carey']",,['TV Special'],1998.0,1998.0
https://www.imdb.com/title/tt1289401/,1.2224900502213374,Ghostbusters: Answer the Call,"['20162016', 'PG-13PG-13', '1h 57m']",11,"['Steve Higgins', 'Neil Casey', 'Leslie Jones', 'Kristen Wiig', 'Dan Aykroyd', 'Cecily Strong', 'Bill Murray', 'John Milhiser', 'Kate McKinnon']",9,Action|Comedy|Fantasy,"['Melissa McCarthy', 'Kristen Wiig', 'Kate McKinnon', 'Leslie Jones', 'Zach Woods', 'Ed Begley Jr.', 'Charles Dance', 'John Milhiser', 'Ben Harris', 'Karan Soni', 'Bess Rous', 'Steve Higgins', 'Neil Casey', 'Dave Allen', 'Katie Dippold', 'Chris Hemsworth', 'Nate Corddry', 'Daniel Ramis']",0,"['Paul Feig', 'Katie Dippold', 'Paul Feig', 'Ivan Reitman', 'Melissa McCarthy', 'Kristen Wiig', 'Kate McKinnon', 'Paul Feig', 'Katie Dippold', 'Paul Feig', 'Ivan Reitman', 'Melissa McCarthy', 'Kristen Wiig', 'Kate McKinnon']","['Columbia Pictures', 'LStar Capital', 'Village Roadshow Pictures', '']",['Film'],2016.0,2016.0
https://www.imdb.com/title/tt0406664/,1.242435505251351,Comedy Gold,"['TV Movie', '20052005', '3h']",5,"['Lorne Michaels', 'Mike Myers', 'Rosie Shuster', 'Mark McKinney', 'Bruce McCulloch']",5,Documentary|Comedy|History,"['Roger Abbott', 'John Aylesworth', 'Mark Breslin', 'Dave Broadfoot', 'Mike Bullard', 'Brent Butt', 'Tommy Chong', 'Don Ferguson', 'Ken Finkleman', 'David Foley', 'Michael J. Fox', 'Luba Goy', 'Tom Green', 'Alan Hamel', 'Norman Jewison', 'Andy Jones', 'Cathy Jones', ""T'Keyah Crystal Keymáh""]",0,"['Martha Kehoe', 'Alex Ganetakos', 'Martha Kehoe', 'Roger Abbott', 'John Aylesworth', 'Mark Breslin', 'Martha Kehoe', 'Alex Ganetakos', 'Martha Kehoe', 'Roger Abbott', 'John Aylesworth', 'Mark Breslin']",,['TV Movie'],2005.0,2005.0
https://www.imdb.com/title/tt2170230/,1.2453564418272662,The 19th Annual Academy of Television Arts and Sciences Hall of Fame,"['TV Special', '20102010']",3,"['Lorne Michaels', 'Chris Parnell', 'Amy Poehler']",3,,"['Amy Aquino', 'Candice Bergen', 'Diane English', 'Walter Koenig', 'Kate Linder', 'Charles Lisanby', 'Lorne Michaels', 'Don Pardo', 'Chris Parnell', 'Amy Poehler', 'Joe Regalbuto', 'Carl Reiner', 'Rob Reiner', 'Dick Smothers', 'Tom Smothers', 'Alex Trebek', 'Betty White', 'Jo Anne Worley']",0,"['Amy Aquino', 'Candice Bergen', 'Diane English', 'Amy Aquino', 'Candice Bergen', 'Diane English']",,['TV Special'],2010.0,2010.0
