imdb_link,genres,stars,media_type,num_episodes,principal_people,production_companies
https://www.imdb.com/title/tt12238924/,[],"['Nicole Kidman', 'Alison Brie', 'Christina Hendricks', 'Joey King', 'Chris Hemsworth', 'Renée Zellweger', 'Armie Hammer', 'Sofía Vergara', 'Ellen Pompeo', 'Jennifer Lopez', 'Machine Gun Kelly', 'Lin-Manuel Miranda', 'Jameela Jamil', 'Tiffany Haddish', 'Mandy Moore', 'Bebe Rexha', 'Addison Rae', 'Mario Lopez']","['TV Special', '20202020']",0,"['Ryan Polito', 'Meggie McFadden', 'Ayana Reece', 'Mason Steinberg', 'Nicole Kidman', 'Alison Brie', 'Christina Hendricks', 'Ryan Polito', 'Meggie McFadden', 'Ayana Reece', 'Mason Steinberg', 'Nicole Kidman', 'Alison Brie', 'Christina Hendricks']",
https://www.imdb.com/title/tt11031770/,"['Short', 'Comedy', 'Family']","['Ryan Dillon', 'David Rudman', 'Tyler Bunch', ""Stephanie D'Abruzzo"", 'Jennifer Barnhart', 'Joey Curtis-Green', 'Eric Jacobson', 'Carmen Osbahr', 'John Oliver', 'Peter Linz', 'Matt Vogel', 'Leslie Carrara-Rudolph', 'Miles Brown', 'Andy Cohen', 'Jimmy Fallon', 'Mykal-Michelle Harris', 'Nicholas A. Jacinto', 'The Jonas Brothers']","['TV Series', '2020– 2020– ', 'TV-YTV-Y', '15min']",15,"['Ryan Dillon', 'David Rudman', 'Tyler Bunch', 'Ryan Dillon', 'David Rudman', 'Tyler Bunch']",
https://www.imdb.com/title/tt12179810/,['Talk-Show'],"['Pritan Ambroase', 'Matthew McConaughey', 'Emily Blunt', 'James Cameron', 'Matthew Casertano', 'Christopher Cassidy', 'Stephen Colbert', 'James Corden', 'Judi Dench', 'Leonardo DiCaprio', 'Jimmy Fallon', 'Anthony Fauci', 'Morgan Freeman', 'Jimmy Kimmel', 'John Krasinski', 'Meghan Markle', 'Bradley Martyn', 'Trevor Noah']","['TV Series', '2020– 2020– ']",3,"['Pritan Ambroase', 'Pritan Ambroase', 'Matthew McConaughey', 'Emily Blunt', 'Pritan Ambroase', 'Pritan Ambroase', 'Matthew McConaughey', 'Emily Blunt']",
https://www.imdb.com/title/tt12256762/,"['Short', 'Music']","['Kristen Wiig', 'Jamie Dornan', 'Labrinth', 'James Marsden', 'Sarah Silverman', 'Eddie Benjamin', 'Jimmy Fallon', 'Natalie Portman', 'Zoë Kravitz', 'Sia', 'Lynda Carter', 'Amy Adams', 'Leslie Odom Jr.', 'Pedro Pascal', ""Chris O'Dowd"", ""Dawn O'Porter"", 'Will Ferrell', 'Mark Ruffalo']","['Video', '20202020', '3min']",0,"['Kristen Wiig', 'Jamie Dornan', 'Labrinth', 'Kristen Wiig', 'Jamie Dornan', 'Labrinth']",
https://www.imdb.com/title/tt10326884/,['Music'],"['Zendaya', 'Karen Gillan', 'Jennifer Aniston', 'Adam Sandler', 'Joey King', 'Robert Downey Jr.', 'Jenna Dewan', 'Maggie Q', 'Kat Dennings', 'Sarah Hyland', 'Jacob Tremblay', 'Brittany Snow', 'Lucy Hale', 'Kevin Hart', 'Tom Payne', 'Cole Sprouse', 'Bellamy Young', 'Josephine Langford']","['TV Special', '20192019', 'TV-14TV-14']",0,"['Ryan Polito', 'Meggie McFadden', 'J. Holland Moore', 'Chris Sturgeon', 'Zendaya', 'Karen Gillan', 'Jennifer Aniston', 'Ryan Polito', 'Meggie McFadden', 'J. Holland Moore', 'Chris Sturgeon', 'Zendaya', 'Karen Gillan', 'Jennifer Aniston']",
https://www.imdb.com/title/tt9114330/,"['News', 'Reality-TV', 'Talk-Show']","['Michael Strahan', 'Sara Haines', 'Keke Palmer', 'Kenya Brome', 'Tory Johnson', 'Carla Hall', 'Rachel Lindsay', 'Wells Adams', 'Geoffrey Zakarian', 'Hayley Hasselhoff', 'Nicole Polizzi', 'Vernon Francois', 'Michael Symon', 'Kandi Burruss', 'NeNe Leakes', ""Mike 'The Situation' Sorrentino"", 'Lance Bass', 'Bethenny Frankel']","['TV Series', '2018– 2018– ', '1h']",328,"['Michael Strahan', 'Sara Haines', 'Keke Palmer', 'Michael Strahan', 'Sara Haines', 'Keke Palmer']",
https://www.imdb.com/title/tt10883124/,"['Documentary', 'Comedy', 'Family']","['Bryce Dallas Howard', 'Ron Howard', 'Judd Apatow', 'Jimmy Fallon', 'Andy Griffith', 'Neil Patrick Harris', 'Ken Jeong', 'Jimmy Kimmel', 'Hasan Minhaj', ""Conan O'Brien"", 'Patton Oswalt', 'Thiago Queiroz', 'Will Smith', 'Kenan Thompson']","['20192019', 'TV-14TV-14', '1h 27min']",0,"['Bryce Dallas Howard', 'Bryce Dallas Howard', 'Ron Howard', 'Judd Apatow', 'Bryce Dallas Howard', 'Bryce Dallas Howard', 'Ron Howard', 'Judd Apatow']",
https://www.imdb.com/title/tt9134666/,"['Documentary', 'Crime']","['Lorena Bobbitt', 'John Wayne Bobbitt', 'Paul Ebert', 'Kim Gandy', 'Joe Biden', 'Blair Howard', 'Jenny Jones', 'Larry King', 'Kim Masters', 'Geraldo Rivera', 'David Berman', 'Bill Clinton', 'Katie Couric', 'Whoopi Goldberg', 'Steve Harvey', 'Anita Hill', 'Kristin Jeannette-Meyers', 'James Sehn']","['TV Mini Series', '20192019', 'TV-MATV-MA', '4h 14min']",4,"['Lorena Bobbitt', 'John Wayne Bobbitt', 'Paul Ebert', 'Lorena Bobbitt', 'John Wayne Bobbitt', 'Paul Ebert']",
https://www.imdb.com/title/tt2071236/,['Talk-Show'],"['Carla Hall', 'Michael Symon', 'Clinton Kelly', 'Mario Batali', 'Daphne Oz', 'Gordon Elliott', 'Evette Rios', 'Jason Roberts', 'Jamika Pessoa', 'Curtis Stone', 'Josh Capon', 'Fabio Viviani', 'Yvette Nicole Brown', 'Roblé Ali', 'Jackie Rothong', 'Jacques Torres', 'Pati Jinich', 'Ina Garten']","['TV Series', '2011–20182011–2018', 'TV-PGTV-PG', '36min']",1333,"['Carla Hall', 'Michael Symon', 'Clinton Kelly', 'Carla Hall', 'Michael Symon', 'Clinton Kelly']",
https://www.imdb.com/title/tt8168692/,['Music'],"['Uzo Aduba', 'Malin Akerman', 'Lily Aldridge', 'Jason Alexander', 'Elizabeth Banks', 'Justin Bieber', 'Julie Bowen', 'Wayne Brady', 'Connie Britton', 'Sterling K. Brown', 'Steve Buscemi', 'Cher', 'George Clooney', 'Andy Cohen', 'Stephen Colbert', ""Sean 'Diddy' Combs"", 'David Copperfield', 'Daniel Craig']","['TV Special', '20172017']",0,"['Paul Dugdale', 'Hamish Hamilton', 'Louis J. Horvitz', 'Wendy Button', 'Sarah Lukinson', 'Jon Macks', 'Uzo Aduba', 'Malin Akerman', 'Lily Aldridge', 'Paul Dugdale', 'Hamish Hamilton', 'Louis J. Horvitz', 'Wendy Button', 'Sarah Lukinson', 'Jon Macks', 'Uzo Aduba', 'Malin Akerman', 'Lily Aldridge']",
