imdb_link,genres,stars,media_type,num_episodes,principal_people,production_companies
https://www.imdb.com/title/tt7174218/,"['News', 'Talk-Show']","['Ari Melber', 'Nicolle Wallace', 'Nick Akerman', 'Howard Dean', 'Neal Katyal', 'Richard Painter', 'Maya Wiley', 'Jason Johnson', 'Joan Walsh', 'Joyce Vance', 'Frank Figliuzzi', 'William Kristol', 'Howard Fineman', 'David Corn', 'Katty Kay', 'Chay Komanduri', 'Melissa Murray', 'Christina Greer']","['TV Series', '2017– 2017– ', 'TV-GTV-G', '1h']",1268,"['Ari Melber', 'Nicolle Wallace', 'Nick Akerman', 'Ari Melber', 'Nicolle Wallace', 'Nick Akerman']",
https://www.imdb.com/title/tt13212208/,"['Comedy', 'News', 'Talk-Show']","['Yellow Flash', 'That Umbrella Guy', 'Raging Golden Eagle', 'Nick Rekieta', 'Mr. Obvious', 'Aydin Paladin', 'Drex', 'Jay', 'Eric July', 'Ryan Kinel', 'Anna Mello']","['TV Series', '2018– 2018– ']",216,"['Yellow Flash', 'That Umbrella Guy', 'Raging Golden Eagle', 'Yellow Flash', 'That Umbrella Guy', 'Raging Golden Eagle']",
https://www.imdb.com/title/tt11428002/,['Talk-Show'],"['Jeremy Griggs', 'Anna Mello', 'Ethan Van Sciver', 'Gary Buechler', 'Jedi Bunny', 'MechaRandom', 'Odin', 'Josiah Swanson', 'Ivan Ortega', 'Jessi Milestone', 'Jeff Hicks']","['TV Series', '2014– 2014– ', 'TV-14TV-14']",188,"['Jeremy Griggs', 'Jeremy Griggs', 'Anna Mello', 'Ethan Van Sciver', 'Jeremy Griggs', 'Jeremy Griggs', 'Anna Mello', 'Ethan Van Sciver']","['Gaming with Geeks', 'Park Hoppin', '']"
https://www.imdb.com/title/tt8704802/,['Documentary'],"['Lauren Lapkus', 'Sandi Harding', 'Ken Tisher', 'Jared Rasic', 'Alan Payne', 'Doug Benson', 'James Arnold Taylor', 'Kevin Smith', 'Samm Levine', 'Brian Posehn', 'Jamie Kennedy', 'Adam Brody', 'Eric Close', 'Ron Funches', 'Ione Skye', 'Lloyd Kaufman', 'Darren Hayes', 'Greg Camp']","['20202020', 'TV-14TV-14', '1h 26min']",0,"['Taylor Morden', 'Zeke Kamm', 'Lauren Lapkus', 'Sandi Harding', 'Ken Tisher', 'Taylor Morden', 'Zeke Kamm', 'Lauren Lapkus', 'Sandi Harding', 'Ken Tisher']","['Popmotion Pictures', 'September Club', '']"
https://www.imdb.com/title/tt9708358/,['Documentary'],"['Brandon Tatum', 'Carol Swain', 'Chad Jackson', 'Larry Elder', 'Allen West', 'Herman Cain', 'Robert Woodson', 'Eugene J. Ralph Sr.', 'Jesse Lee Peterson', 'Damani Felder', 'Kelvin Austin', 'Kanye West', 'Patricia Watson', 'Larry W. Henry', 'Joel Patrick', 'Stephen Broden', 'Michael Ayetrwa', 'Robert C. Maxwell']","['20202020', 'GG', '1h 46min']",0,"['Justin Malone', 'Ryder Ansell', 'Larry Elder', 'Justin Malone', 'Brandon Tatum', 'Carol Swain', 'Chad Jackson', 'Justin Malone', 'Ryder Ansell', 'Larry Elder', 'Justin Malone', 'Brandon Tatum', 'Carol Swain', 'Chad Jackson']",
https://www.imdb.com/title/tt0133302/,"['Documentary', 'News']","['Will Lyman', 'Sarah Childress', 'Priyanka Boghani', 'Arun Rath', 'Judy Woodruff', 'Katie Worth', 'Martin Smith', 'Jessica Savitch', 'Jim Gilmore', 'Mike McNally', 'Jeremiah Kissel', 'Lowell Bergman', 'Peter Baker', 'Peter Haydu', 'Dan Balz', 'Jane Mayer', 'Charles Linshaw', 'Steve Coll']","['TV Series', '1983– 1983– ', 'TV-MATV-MA', '1h']",793,"['Will Lyman', 'Sarah Childress', 'Priyanka Boghani', 'Will Lyman', 'Sarah Childress', 'Priyanka Boghani']",
https://www.imdb.com/title/tt11306452/,['Comedy'],"['Darlene Love', 'Amy Adams', 'Casey Affleck', 'Fred Armisen', 'Dan Aykroyd', 'Alec Baldwin', 'Vanessa Bayer', 'John Belushi', 'Beck Bennett', 'Candice Bergen', 'Jim Breuer', 'Jeff Bridges', 'Paul Brittain', 'Aidy Bryant', 'Michael Bublé', 'Dana Carvey', 'Chevy Chase', 'Jane Curtin']","['TV Special', '20192019', '1h 24min']",0,"['Paul Briganti', 'Don Roy King', 'Matt and Oz', 'Darlene Love', 'Amy Adams', 'Casey Affleck', 'Paul Briganti', 'Don Roy King', 'Matt and Oz', 'Darlene Love', 'Amy Adams', 'Casey Affleck']",
https://www.imdb.com/title/tt10715140/,['Talk-Show'],"['Angie Martinez', 'Keyon Williams', 'Charlamagne Tha God', 'Cardi B', 'DJ Clue', 'Ice Cube', 'Fat Joe', 'Maino', 'Queen Latifah', 'Snoop Dogg', 'Trina', 'Angela Yee', 'Lionel B', 'Joe Budden', 'Casanova', 'DJ Khaled', 'ASAP Ferg', 'Eric Garcetti']","['TV Series', '2019– 2019– ', 'TV-14TV-14', '1h']",6,"['Angie Martinez', 'Keyon Williams', 'Charlamagne Tha God', 'Angie Martinez', 'Keyon Williams', 'Charlamagne Tha God']","['Creature Films', 'eOne Television', '']"
https://www.imdb.com/title/tt4736550/,"['Documentary', 'Biography', 'History']","['Brittany Kaiser', 'David Carroll', 'Paul-Olivier Dehaye', 'Ravi Naik', 'Julian Wheatland', 'Carole Cadwalladr', 'Paul Hilder', 'Christopher Wylie', 'Emma Graham-Harrison', 'Gill Phillips', 'Sarah Donaldson', 'Roger McNamee', 'Asad Baig', 'Steve Bannon', 'Jamie Bartlett', 'Gerard Batten', 'Maria Cantwell', 'Dorsey Carson']","['20192019', 'TV-MATV-MA', '1h 54min']",0,"['Karim Amer', 'Jehane Noujaim', 'Karim Amer', 'Erin Barnett', 'Pedro Kos', 'Brittany Kaiser', 'David Carroll', 'Paul-Olivier Dehaye', 'Karim Amer', 'Jehane Noujaim', 'Karim Amer', 'Erin Barnett', 'Pedro Kos', 'Brittany Kaiser', 'David Carroll', 'Paul-Olivier Dehaye']",
https://www.imdb.com/title/tt4151320/,['Documentary'],"['Woody Allen', 'Herb Alpert', 'Wes Anderson', 'Anthony Bourdain', 'Rob Bowman', 'Marie Brenner', 'Mika Brzezinski', 'Naomi Campbell', 'Graydon Carter', 'George Clooney', 'David Patrick Columbia', 'Sofia Coppola', 'Alan Cumming', 'David Downton', 'Yves Durif', 'Roger Federer', 'Harrison Ford', 'Nina Garcia']","['20182018', 'PG-13PG-13', '1h 32min']",0,"['Matthew Miele', 'Matthew Miele', 'Woody Allen', 'Herb Alpert', 'Wes Anderson', 'Matthew Miele', 'Matthew Miele', 'Woody Allen', 'Herb Alpert', 'Wes Anderson']",
https://www.imdb.com/title/tt7262670/,"['News', 'Talk-Show']","['Ben Shapiro', 'Andrew Klavan', 'Bill Whittle', 'Candace Owens', 'Amy Peikoff', 'Mark Ciardi', 'Justin Norman', 'Ron DeSantis', 'Ro Khanna', 'Clay Travis']","['TV Series', '2015– 2015– ']",1111,"['Ben Shapiro', 'Ben Shapiro', 'Andrew Klavan', 'Bill Whittle', 'Ben Shapiro', 'Ben Shapiro', 'Andrew Klavan', 'Bill Whittle']",
